Time_s,Cmd,LastPos,EstPos,EstVel,TgtPos,TgtVel,ErrPos,ErrVel,State,AxisError
1766519544.694778,0.000000,571.920776,571.921434,0.190643,571.921421,0.190643,-0.000013,0.000000,motion control,
1766519544.807154,0.000000,571.911621,571.911209,-0.108927,571.911229,-0.108927,0.000020,0.000000,monitor,
1766519544.919240,0.000000,571.920776,571.921089,0.081749,571.921085,0.081749,-0.000004,0.000000,ready,
1766519545.031497,0.000000,571.920776,571.921081,0.076271,571.921078,0.076271,-0.000003,0.000000,ready,
1766519545.143733,0.000000,571.920776,571.920935,0.038108,571.920933,0.038108,-0.000002,0.000000,ready,
1766519545.255921,0.000000,571.911621,571.910802,-0.190564,571.910810,-0.190564,0.000007,0.000000,ready,
1766519545.368297,0.000000,571.920776,571.921127,0.076115,571.921123,0.076115,-0.000004,0.000000,ready,
1766519545.480661,0.000000,571.911621,571.910869,-0.152468,571.910876,-0.152468,0.000007,0.000000,ready,
1766519545.592997,0.000000,571.920776,571.920578,-0.038099,571.920580,-0.038099,0.000002,0.000000,ready,
1766519545.705376,0.000000,571.911621,571.910988,-0.114245,571.910993,-0.114245,0.000005,0.000000,ready,
1766519545.817788,0.000000,571.911621,571.910945,-0.114352,571.910951,-0.114352,0.000006,0.000000,ready,
1766519545.930070,0.000000,571.911621,571.910470,-0.190945,571.910479,-0.190945,0.000008,0.000000,ready,
