Time_s,Cmd,LastPos,EstPos,EstVel,TgtPos,TgtVel,ErrPos,ErrVel,State,AxisError
1767120030.017770,-2.952756,3450.898161,3450.901355,0.242454,3450.901295,-50.000000,-0.000059,-50.242454,motion control,
1767120030.129894,-2.952756,3450.898161,3450.901141,0.222149,3450.901108,-50.000000,-0.000033,-50.222149,motion control,
1767120030.242171,-3.753092,3450.898161,3450.900945,0.202060,3450.900905,-50.000000,-0.000040,-50.202060,motion control,
1767120030.354373,-6.296686,3449.001188,3448.811263,-13.557387,3448.813377,-50.000000,0.002114,-36.442613,motion control,
1767120030.466599,-8.083840,3447.036467,3446.783602,-17.747521,3446.786297,-50.000000,0.002695,-32.252479,motion control,
1767120030.578831,-10.002433,3445.071745,3444.815256,-17.630422,3444.818043,-50.000000,0.002787,-32.369578,motion control,
1767120030.691153,-11.487721,3441.887541,3441.501110,-25.793059,3441.506527,-50.000000,0.005418,-24.206941,motion control,
1767120030.803359,-13.007684,3439.584074,3439.251651,-22.560112,3439.255551,-50.000000,0.003900,-27.439888,motion control,
1767120030.915596,-14.324776,3436.027250,3435.581044,-29.221119,3435.585370,-50.000000,0.004326,-20.778881,motion control,
1767120031.027849,-15.639440,3433.622160,3433.239992,-24.121983,3433.243828,-50.000000,0.003836,-25.878017,motion control,
1767120031.140171,-18.647805,3429.828215,3429.321675,-31.225449,3429.327572,-53.054168,0.005896,-21.828720,motion control,
1767120031.252368,-23.977469,3426.271391,3426.257266,-29.111646,3426.261750,-58.548348,0.004484,-29.436702,motion control,
1767120031.364624,-30.354228,3422.341947,3422.315129,-33.151551,3422.320931,-64.931294,0.005801,-31.779743,motion control,
1767120031.476876,-37.137302,3417.531767,3417.486682,-41.251853,3417.492908,-71.983870,0.006226,-30.732017,motion control,
1767120031.589175,-44.503759,3411.773100,3411.700199,-49.254059,3411.710004,-79.613179,0.009805,-30.359120,motion control,
1767120031.701423,-52.455842,3405.201444,3405.102548,-56.705281,3405.111336,-87.509953,0.008788,-30.804672,motion control,
1767120031.813762,-60.897999,3397.511930,3397.368451,-66.335396,3397.379269,-95.939592,0.010818,-29.604196,motion control,
1767120031.926046,-69.101069,3388.636808,3388.444295,-76.820105,3388.456731,-104.828015,0.012436,-28.007910,motion control,
1767120032.038299,-75.188948,3378.813199,3378.568796,-86.056286,3378.582645,-113.858377,0.013849,-27.802091,motion control,
1767120032.150500,-80.277749,3367.600736,3367.302948,-97.093783,3367.317809,-123.355978,0.014862,-26.262194,motion control,
1767120032.262742,-84.494135,3355.812406,3355.460051,-104.340898,3355.476320,-132.608428,0.016269,-28.267530,motion control,
1767120032.375070,-88.852907,3342.025479,3341.580202,-118.927042,3341.598178,-142.690656,0.017977,-23.763614,motion control,
1767120032.487444,-91.890455,3326.273831,3325.700465,-136.648161,3325.724086,-153.412653,0.023620,-16.764492,motion control,
1767120032.599669,-94.636067,3309.302701,3308.703400,-148.604880,3308.726287,-164.118864,0.022888,-15.513984,motion control,
