Time_s,Cmd,LastPos,EstPos,EstVel,TgtPos,TgtVel,ErrPos,ErrVel,State,AxisError
1767119939.722475,-2.952756,1751.075149,1751.073377,-0.264822,1751.073436,-50.000000,0.000059,-49.735178,motion control,
1767119939.836407,-2.952756,1751.109023,1751.109177,0.017663,1751.073436,-50.000000,-0.035741,-50.017663,motion control,
1767119939.948245,-4.152058,1751.007400,1751.000927,-0.759051,1751.001050,-50.000000,0.000123,-49.240949,motion control,
1767119940.060486,-6.557041,1749.245925,1749.147624,-11.151813,1749.149374,-50.000000,0.001749,-38.848187,motion control,
1767119940.172797,-8.716248,1747.789321,1747.659458,-14.153920,1747.661766,-50.000000,0.002308,-35.846080,motion control,
1767119940.285136,-10.753352,1746.332717,1746.202041,-13.627815,1746.204575,-50.000000,0.002534,-36.372185,motion control,
1767119940.397355,-12.686575,1744.537368,1744.392713,-14.685712,1744.395122,-50.000000,0.002409,-35.314288,motion control,
1767119940.509561,-14.608698,1742.471023,1742.293728,-17.462257,1742.296575,-50.000000,0.002848,-32.537743,motion control,
1767119940.621779,-16.475580,1740.641799,1740.459809,-17.510635,1740.462522,-50.000000,0.002714,-32.489365,motion control,
1767119940.733969,-18.219325,1738.372207,1738.166717,-19.360383,1738.169990,-50.000000,0.003273,-30.639617,motion control,
1767119940.846188,-19.882782,1736.068740,1735.857189,-20.020109,1735.860830,-50.000000,0.003642,-29.979891,motion control,
1767119940.958400,-21.559657,1733.833022,1733.609685,-19.869881,1733.612844,-50.000000,0.003160,-30.130119,motion control,
1767119941.070618,-23.203237,1731.292434,1731.039031,-22.037075,1731.042536,-50.061763,0.003504,-28.024688,motion control,
1767119941.182858,-27.735384,1728.887343,1728.627529,-22.083701,1728.630956,-54.667138,0.003428,-32.583436,motion control,
1767119941.295070,-32.971510,1726.279006,1726.002334,-22.935555,1726.006255,-59.274246,0.003921,-36.338691,motion control,
1767119941.407401,-38.879328,1723.027053,1722.680567,-27.747885,1722.685032,-64.634981,0.004466,-36.887095,motion control,
1767119941.519822,-44.657860,1719.673476,1719.283080,-30.160421,1719.288416,-69.692209,0.005336,-39.531788,motion control,
1767119941.632048,-50.793439,1715.845656,1715.403216,-33.467348,1715.408442,-75.053306,0.005226,-41.585958,motion control,
1767119941.744362,-57.391832,1711.611342,1711.104587,-37.225866,1711.110170,-80.577002,0.005583,-43.351136,motion control,
1767119941.856597,-64.465415,1706.835036,1706.257180,-41.595775,1706.263676,-86.382591,0.006496,-44.786816,motion control,
1767119941.968830,-71.746875,1701.584487,1700.931354,-45.982232,1700.938666,-92.341507,0.007312,-46.359275,motion control,
1767119942.081080,-79.087661,1696.062941,1695.352398,-49.036401,1695.361716,-98.195438,0.009318,-49.159037,motion control,
1767119942.193411,-86.526885,1689.830031,1689.019474,-54.561416,1689.028151,-104.446431,0.008677,-49.885015,motion control,
1767119942.305708,-93.079386,1681.395278,1680.312214,-71.118582,1680.324032,-112.471689,0.011818,-41.353106,motion control,
1767119942.417939,-98.860426,1671.605544,1670.278416,-85.373850,1670.292746,-121.062537,0.014330,-35.688687,motion control,
1767119942.530198,-100.000000,1660.155959,1658.581573,-99.255278,1658.599439,-130.364103,0.017867,-31.108825,motion control,
1767119942.642512,-100.000000,1646.843275,1644.970288,-115.395245,1644.988969,-140.416856,0.018681,-25.021611,motion control,
1767119942.754802,-100.000000,1631.261000,1631.188915,-121.521941,1631.209457,-149.909292,0.020542,-28.387351,motion control,
1767119942.867140,-100.000000,1617.677321,1617.557671,-121.483156,1617.582812,-158.739172,0.025141,-37.256016,motion control,
1767119942.979382,-100.000000,1604.025892,1603.875638,-121.475307,1603.895303,-167.139542,0.019665,-45.664235,motion control,
1767119943.091675,-100.000000,1590.238966,1590.039992,-122.530743,1590.062779,-175.220237,0.022787,-52.689494,motion control,
1767119943.203951,-100.000000,1576.418165,1576.174897,-123.244094,1576.197817,-182.962083,0.022919,-59.717989,motion control,
1767119943.316253,-100.000000,1562.902235,1562.621310,-121.723311,1562.644179,-190.225791,0.022869,-68.502480,motion control,
1767119943.428500,-100.000000,1549.216932,1548.894442,-122.110553,1548.917879,-197.309684,0.023436,-75.199131,motion control,
