Time_s,Cmd,LastPos,EstPos,EstVel,TgtPos,TgtVel,ErrPos,ErrVel,State,AxisError
1767119693.603480,7.360000,518.788151,518.791121,0.201818,518.791049,40.000000,-0.000071,39.798182,motion control,
1767119693.715519,7.360000,518.788151,518.790842,0.181685,518.791049,40.000000,0.000207,39.818315,motion control,
1767119693.827748,7.360000,518.754277,518.752752,-0.100855,518.791049,40.000000,0.038297,40.100855,motion control,
1767119693.940021,7.360000,518.720402,518.715093,-0.342979,518.791049,40.000000,0.075956,40.342979,motion control,
1767119694.052264,7.742659,519.804387,519.930236,7.990003,519.929038,42.079666,-0.001198,34.089664,motion control,
1767119694.164506,8.483516,522.006230,522.299387,18.240214,522.296178,46.106066,-0.003209,27.865852,motion control,
1767119694.276726,9.456406,525.732426,525.741809,27.273392,525.737173,51.399597,-0.004636,24.126206,motion control,
1767119694.388920,10.505444,529.865117,529.885483,34.823624,529.880086,57.125787,-0.005397,22.302163,motion control,
1767119694.501122,11.630063,534.776921,534.814321,42.021573,534.807057,63.264534,-0.007264,21.242961,motion control,
1767119694.613334,12.768972,540.264592,540.316381,47.855935,540.308713,69.481290,-0.007667,21.625355,motion control,
1767119694.725583,13.927060,546.395879,546.471923,53.399129,546.463329,75.834306,-0.008594,22.435177,motion control,
1767119694.837801,15.067125,553.204655,553.291190,58.911098,553.282004,82.302146,-0.009186,23.391047,motion control,
1767119694.950061,16.229816,560.690923,560.823384,65.125214,560.810497,88.898353,-0.012887,23.773139,motion control,
1767119695.062278,17.399543,568.820806,568.980733,71.458879,568.969948,95.534470,-0.010784,24.075591,motion control,
1767119695.174586,18.819541,577.628179,577.829891,77.582845,577.816776,102.244115,-0.013115,24.661269,motion control,
1767119695.286971,20.291658,587.079167,587.335337,83.168406,587.317689,108.990807,-0.017648,25.822401,motion control,
1767119695.399203,21.801241,597.444768,597.749509,90.426233,597.732067,115.935985,-0.017441,25.509753,motion control,
1767119695.511424,23.323607,608.555608,608.916113,97.672321,608.899998,122.948535,-0.016115,25.276215,motion control,
1767119695.623660,24.869725,620.581060,621.003854,105.668416,620.985463,130.112113,-0.018391,24.443697,motion control,
1767119695.735864,26.424975,633.487249,633.969864,113.721150,633.951916,137.383150,-0.017949,23.662001,motion control,
1767119695.848087,27.973724,647.037054,647.581104,120.075273,647.559146,144.620934,-0.021958,24.545661,motion control,
1767119695.960325,29.545770,661.399847,662.010228,126.663599,661.990116,151.920571,-0.020113,25.256972,motion control,
1767119696.072653,31.156117,676.609503,677.301302,133.943371,677.279075,159.289685,-0.022226,25.346314,motion control,
